time_s,voltage_V,current_A
7.3594718944e-05,-4.980522e+03,-5.025264e-02
7.3614722945e-05,-4.981072e+03,-5.026149e-02
7.3634726945e-05,-4.981615e+03,-5.026963e-02
7.3654730946e-05,-4.982149e+03,-5.027709e-02
7.3674734947e-05,-4.982676e+03,-5.028389e-02
7.3694738948e-05,-4.983195e+03,-5.029004e-02
7.3714742949e-05,-4.983705e+03,-5.029558e-02
7.3734746949e-05,-4.984208e+03,-5.030050e-02
7.3754750950e-05,-4.984704e+03,-5.030484e-02
7.3774754951e-05,-4.985191e+03,-5.030861e-02
7.3794758952e-05,-4.985670e+03,-5.031182e-02
7.3814762953e-05,-4.986142e+03,-5.031450e-02
7.3834766953e-05,-4.986605e+03,-5.031666e-02
7.3854770954e-05,-4.987061e+03,-5.031832e-02
7.3874774955e-05,-4.987509e+03,-5.031950e-02
7.3894778956e-05,-4.987949e+03,-5.032021e-02
7.3914782957e-05,-4.988381e+03,-5.032046e-02
7.3934786957e-05,-4.988805e+03,-5.032028e-02
7.3954790958e-05,-4.989222e+03,-5.031968e-02
7.3974794959e-05,-4.989630e+03,-5.031868e-02
7.3994798960e-05,-4.990031e+03,-5.031729e-02
7.4014802961e-05,-4.990423e+03,-5.031552e-02
7.4034806961e-05,-4.990808e+03,-5.031339e-02
7.4054810962e-05,-4.991185e+03,-5.031091e-02
7.4074814963e-05,-4.991554e+03,-5.030811e-02
7.4094818964e-05,-4.991915e+03,-5.030498e-02
7.4114822965e-05,-4.992269e+03,-5.030155e-02
7.4134826965e-05,-4.992614e+03,-5.029783e-02
7.4154830966e-05,-4.992952e+03,-5.029383e-02
7.4174834967e-05,-4.993281e+03,-5.028957e-02
7.4194838968e-05,-4.993603e+03,-5.028505e-02
7.4214842969e-05,-4.993917e+03,-5.028028e-02
7.4234846969e-05,-4.994223e+03,-5.027529e-02
7.4254850970e-05,-4.994521e+03,-5.027008e-02
7.4274854971e-05,-4.994811e+03,-5.026466e-02
7.4294858972e-05,-4.995093e+03,-5.025905e-02
7.4314862973e-05,-4.995368e+03,-5.025325e-02
7.4334866973e-05,-4.995634e+03,-5.024728e-02
7.4354870974e-05,-4.995893e+03,-5.024114e-02
7.4374874975e-05,-4.996144e+03,-5.023484e-02
7.4394878976e-05,-4.996386e+03,-5.022840e-02
7.4414882977e-05,-4.996621e+03,-5.022182e-02
7.4434886977e-05,-4.996848e+03,-5.021511e-02
7.4454890978e-05,-4.997068e+03,-5.020828e-02
7.4474894979e-05,-4.997279e+03,-5.020135e-02
7.4494898980e-05,-4.997482e+03,-5.019430e-02
7.4514902981e-05,-4.997678e+03,-5.018717e-02
7.4534906981e-05,-4.997865e+03,-5.017994e-02
7.4554910982e-05,-4.998045e+03,-5.017263e-02
7.4574914983e-05,-4.998217e+03,-5.016525e-02
7.4594918984e-05,-4.998381e+03,-5.015781e-02
7.4614922985e-05,-4.998537e+03,-5.015029e-02
7.4634926985e-05,-4.998685e+03,-5.014273e-02
7.4654930986e-05,-4.998825e+03,-5.013511e-02
7.4674934987e-05,-4.998957e+03,-5.012745e-02
7.4694938988e-05,-4.999082e+03,-5.011975e-02
7.4714942989e-05,-4.999198e+03,-5.011202e-02
7.4734946989e-05,-4.999307e+03,-5.010425e-02
7.4754950990e-05,-4.999407e+03,-5.009646e-02
7.4774954991e-05,-4.999500e+03,-5.008864e-02
7.4794958992e-05,-4.999585e+03,-5.008081e-02
7.4814962993e-05,-4.999662e+03,-5.007296e-02
7.4834966993e-05,-4.999731e+03,-5.006509e-02
7.4854970994e-05,-4.999792e+03,-5.005722e-02
7.4874974995e-05,-4.999846e+03,-5.004934e-02
7.4894978996e-05,-4.999891e+03,-5.004145e-02
7.4914982997e-05,-4.999929e+03,-5.003356e-02
7.4934986997e-05,-4.999958e+03,-5.002566e-02
7.4954990998e-05,-4.999980e+03,-5.001777e-02
7.4974994999e-05,-4.999994e+03,-5.000987e-02
7.4994999000e-05,-5.000000e+03,-5.000197e-02
7.5015003001e-05,-4.999998e+03,5.000592e-02
7.5035007001e-05,-4.999988e+03,5.001382e-02
7.5055011002e-05,-4.999970e+03,5.002172e-02
7.5075015003e-05,-4.999944e+03,5.002961e-02
7.5095019004e-05,-4.999911e+03,5.003751e-02
7.5115023005e-05,-4.999869e+03,5.004540e-02
7.5135027005e-05,-4.999820e+03,5.005328e-02
7.5155031006e-05,-4.999763e+03,5.006116e-02
7.5175035007e-05,-4.999698e+03,5.006903e-02
7.5195039008e-05,-4.999625e+03,5.007688e-02
7.5215043009e-05,-4.999544e+03,5.008473e-02
7.5235047009e-05,-4.999455e+03,5.009255e-02
7.5255051010e-05,-4.999358e+03,5.010036e-02
7.5275055011e-05,-4.999253e+03,5.010814e-02
7.5295059012e-05,-4.999141e+03,5.011589e-02
7.5315063013e-05,-4.999020e+03,5.012361e-02
7.5335067013e-05,-4.998892e+03,5.013129e-02
7.5355071014e-05,-4.998756e+03,5.013893e-02
7.5375075015e-05,-4.998612e+03,5.014652e-02
7.5395079016e-05,-4.998460e+03,5.015406e-02
7.5415083017e-05,-4.998300e+03,5.016154e-02
7.5435087017e-05,-4.998132e+03,5.016895e-02
7.5455091018e-05,-4.997956e+03,5.017630e-02
7.5475095019e-05,-4.997772e+03,5.018356e-02
7.5495099020e-05,-4.997581e+03,5.019075e-02
7.5515103021e-05,-4.997382e+03,5.019784e-02
7.5535107021e-05,-4.997174e+03,5.020483e-02
7.5555111022e-05,-4.996959e+03,5.021171e-02
7.5575115023e-05,-4.996736e+03,5.021848e-02
7.5595119024e-05,-4.996505e+03,5.022512e-02
7.5615123025e-05,-4.996266e+03,5.023164e-02
7.5635127025e-05,-4.996019e+03,5.023801e-02
7.5655131026e-05,-4.995765e+03,5.024423e-02
7.5675135027e-05,-4.995502e+03,5.025028e-02
7.5695139028e-05,-4.995232e+03,5.025617e-02
7.5715143029e-05,-4.994953e+03,5.026188e-02
7.5735147029e-05,-4.994667e+03,5.026740e-02
7.5755151030e-05,-4.994373e+03,5.027271e-02
7.5775155031e-05,-4.994071e+03,5.027782e-02
7.5795159032e-05,-4.993761e+03,5.028269e-02
7.5815163033e-05,-4.993443e+03,5.028734e-02
7.5835167033e-05,-4.993117e+03,5.029173e-02
7.5855171034e-05,-4.992784e+03,5.029587e-02
7.5875175035e-05,-4.992442e+03,5.029973e-02
7.5895179036e-05,-4.992093e+03,5.030331e-02
7.5915183037e-05,-4.991736e+03,5.030658e-02
7.5935187037e-05,-4.991371e+03,5.030955e-02
7.5955191038e-05,-4.990998e+03,5.031219e-02
7.5975195039e-05,-4.990617e+03,5.031450e-02
7.5995199040e-05,-4.990228e+03,5.031645e-02
7.6015203041e-05,-4.989831e+03,5.031803e-02
7.6035207041e-05,-4.989427e+03,5.031923e-02
7.6055211042e-05,-4.989015e+03,5.032004e-02
7.6075215043e-05,-4.988594e+03,5.032043e-02
7.6095219044e-05,-4.988166e+03,5.032039e-02
7.6115223045e-05,-4.987730e+03,5.031991e-02
7.6135227045e-05,-4.987286e+03,5.031897e-02
7.6155231046e-05,-4.986834e+03,5.031755e-02
7.6175235047e-05,-4.986375e+03,5.031564e-02
7.6195239048e-05,-4.985907e+03,5.031322e-02
7.6215243049e-05,-4.985431e+03,5.031028e-02
7.6235247049e-05,-4.984948e+03,5.030679e-02
7.6255251050e-05,-4.984457e+03,5.030274e-02
7.6275255051e-05,-4.983958e+03,5.029811e-02
7.6295259052e-05,-4.983451e+03,5.029289e-02
7.6315263053e-05,-4.982936e+03,5.028705e-02
7.6335267053e-05,-4.982413e+03,5.028057e-02
7.6355271054e-05,-4.981883e+03,5.027344e-02
7.6375275055e-05,-4.981344e+03,5.026564e-02
7.6395279056e-05,-4.980798e+03,5.025715e-02
7.6415283057e-05,-4.980244e+03,5.024795e-02
7.6435287057e-05,-4.979682e+03,5.023802e-02
7.6455291058e-05,-4.979112e+03,5.022734e-02
7.6475295059e-05,-4.978534e+03,5.021589e-02
7.6495299060e-05,-4.977949e+03,5.020365e-02
7.6515303061e-05,-4.977355e+03,5.019060e-02
7.6535307061e-05,-4.976754e+03,5.017672e-02
7.6555311062e-05,-4.976144e+03,5.016198e-02
7.6575315063e-05,-4.975527e+03,5.014638e-02
7.6595319064e-05,-4.974902e+03,5.012987e-02
7.6615323065e-05,-4.974270e+03,5.011246e-02
7.6635327065e-05,-4.973629e+03,5.009410e-02
7.6655331066e-05,-4.972980e+03,5.007479e-02
7.6675335067e-05,-4.972324e+03,5.005450e-02
7.6695339068e-05,-4.971660e+03,5.003320e-02
7.6715343069e-05,-4.970988e+03,5.001088e-02
7.6735347069e-05,-4.970308e+03,4.998751e-02
7.6755351070e-05,-4.969620e+03,4.996307e-02
7.6775355071e-05,-4.968924e+03,4.993753e-02
7.6795359072e-05,-4.968221e+03,4.991088e-02
7.6815363073e-05,-4.967510e+03,4.988310e-02
7.6835367073e-05,-4.966790e+03,4.985415e-02
7.6855371074e-05,-4.966063e+03,4.982402e-02
7.6875375075e-05,-4.965328e+03,4.979268e-02
7.6895379076e-05,-4.964586e+03,4.976011e-02
7.6915383077e-05,-4.963835e+03,4.972629e-02
7.6935387077e-05,-4.963077e+03,4.969119e-02
7.6955391078e-05,-4.962310e+03,4.965479e-02
7.6975395079e-05,-4.961536e+03,4.961707e-02
7.6995399080e-05,-4.960754e+03,4.957800e-02
7.7015403081e-05,-4.959965e+03,4.953755e-02
7.7035407081e-05,-4.959167e+03,4.949572e-02
7.7055411082e-05,-4.958362e+03,4.945246e-02
7.7075415083e-05,-4.957548e+03,4.940777e-02
7.7095419084e-05,-4.956727e+03,4.936160e-02
7.7115423085e-05,-4.955898e+03,4.931395e-02
7.7135427085e-05,-4.955062e+03,4.926479e-02
7.7155431086e-05,-4.954217e+03,4.921409e-02
7.7175435087e-05,-4.953365e+03,4.916183e-02
7.7195439088e-05,-4.952504e+03,4.910799e-02
7.7215443089e-05,-4.951636e+03,4.905254e-02
7.7235447089e-05,-4.950760e+03,4.899546e-02
7.7255451090e-05,-4.949877e+03,4.893673e-02
7.7275455091e-05,-4.948985e+03,4.887633e-02
7.7295459092e-05,-4.948086e+03,4.881422e-02
7.7315463093e-05,-4.947179e+03,4.875040e-02
7.7335467093e-05,-4.946264e+03,4.868483e-02
7.7355471094e-05,-4.945341e+03,4.861749e-02
7.7375475095e-05,-4.944410e+03,4.854837e-02
7.7395479096e-05,-4.943472e+03,4.847743e-02
7.7415483097e-05,-4.942526e+03,4.840466e-02
7.7435487097e-05,-4.941572e+03,4.833003e-02
7.7455491098e-05,-4.940610e+03,4.825353e-02
7.7475495099e-05,-4.939640e+03,4.817513e-02
7.7495499100e-05,-4.938663e+03,4.809481e-02
7.7515503101e-05,-4.937677e+03,4.801255e-02
7.7535507101e-05,-4.936684e+03,4.792833e-02
7.7555511102e-05,-4.935684e+03,4.784213e-02
7.7575515103e-05,-4.934675e+03,4.775393e-02
7.7595519104e-05,-4.933658e+03,4.766370e-02
7.7615523105e-05,-4.932634e+03,4.757144e-02
7.7635527105e-05,-4.931602e+03,4.747712e-02
7.7655531106e-05,-4.930562e+03,4.738072e-02
7.7675535107e-05,-4.929515e+03,4.728222e-02
7.7695539108e-05,-4.928459e+03,4.718161e-02
7.7715543109e-05,-4.927396e+03,4.707886e-02
7.7735547109e-05,-4.926325e+03,4.697397e-02
7.7755551110e-05,-4.925246e+03,4.686691e-02
7.7775555111e-05,-4.924160e+03,4.675767e-02
7.7795559112e-05,-4.923066e+03,4.664623e-02
7.7815563113e-05,-4.921964e+03,4.653258e-02
7.7835567113e-05,-4.920854e+03,4.641670e-02
7.7855571114e-05,-4.919736e+03,4.629858e-02
7.7875575115e-05,-4.918611e+03,4.617820e-02
7.7895579116e-05,-4.917478e+03,4.605555e-02
7.7915583117e-05,-4.916337e+03,4.593062e-02
7.7935587117e-05,-4.915188e+03,4.580339e-02
7.7955591118e-05,-4.914031e+03,4.567386e-02
7.7975595119e-05,-4.912867e+03,4.554201e-02
7.7995599120e-05,-4.911695e+03,4.540783e-02
7.8015603121e-05,-4.910515e+03,4.527132e-02
7.8035607121e-05,-4.909328e+03,4.513246e-02
7.8055611122e-05,-4.908133e+03,4.499124e-02
7.8075615123e-05,-4.906930e+03,4.484766e-02
7.8095619124e-05,-4.905719e+03,4.470171e-02
7.8115623125e-05,-4.904500e+03,4.455339e-02
7.8135627125e-05,-4.903274e+03,4.440268e-02
7.8155631126e-05,-4.902040e+03,4.424958e-02
7.8175635127e-05,-4.900798e+03,4.409410e-02
7.8195639128e-05,-4.899549e+03,4.393622e-02
7.8215643129e-05,-4.898291e+03,4.377594e-02
7.8235647129e-05,-4.897026e+03,4.361326e-02
7.8255651130e-05,-4.895754e+03,4.344818e-02
7.8275655131e-05,-4.894473e+03,4.328069e-02
7.8295659132e-05,-4.893185e+03,4.311081e-02
7.8315663133e-05,-4.891889e+03,4.293853e-02
7.8335667133e-05,-4.890586e+03,4.276385e-02
7.8355671134e-05,-4.889274e+03,4.258678e-02
7.8375675135e-05,-4.887955e+03,4.240731e-02
7.8395679136e-05,-4.886628e+03,4.222546e-02
7.8415683137e-05,-4.885294e+03,4.204123e-02
7.8435687137e-05,-4.883951e+03,4.185463e-02
7.8455691138e-05,-4.882601e+03,4.166566e-02
7.8475695139e-05,-4.881244e+03,4.147433e-02
7.8495699140e-05,-4.879878e+03,4.128065e-02
7.8515703141e-05,-4.878505e+03,4.108464e-02
7.8535707141e-05,-4.877124e+03,4.088629e-02
7.8555711142e-05,-4.875736e+03,4.068563e-02
7.8575715143e-05,-4.874340e+03,4.048267e-02
7.8595719144e-05,-4.872936e+03,4.027742e-02
7.8615723145e-05,-4.871524e+03,4.006990e-02
7.8635727145e-05,-4.870105e+03,3.986012e-02
7.8655731146e-05,-4.868678e+03,3.964810e-02
7.8675735147e-05,-4.867243e+03,3.943386e-02
7.8695739148e-05,-4.865801e+03,3.921742e-02
7.8715743149e-05,-4.864351e+03,3.899879e-02
7.8735747149e-05,-4.862893e+03,3.877799e-02
7.8755751150e-05,-4.861428e+03,3.855506e-02
7.8775755151e-05,-4.859954e+03,3.833001e-02
7.8795759152e-05,-4.858474e+03,3.810287e-02
7.8815763153e-05,-4.856985e+03,3.787365e-02
7.8835767153e-05,-4.855489e+03,3.764240e-02
7.8855771154e-05,-4.853985e+03,3.740913e-02
7.8875775155e-05,-4.852474e+03,3.717386e-02
7.8895779156e-05,-4.850955e+03,3.693664e-02
7.8915783157e-05,-4.849428e+03,3.669749e-02
7.8935787157e-05,-4.847893e+03,3.645644e-02
7.8955791158e-05,-4.846351e+03,3.621353e-02
7.8975795159e-05,-4.844801e+03,3.596878e-02
7.8995799160e-05,-4.843244e+03,3.572223e-02
7.9015803161e-05,-4.841679e+03,3.547391e-02
7.9035807161e-05,-4.840106e+03,3.522387e-02
7.9055811162e-05,-4.838526e+03,3.497213e-02
7.9075815163e-05,-4.836938e+03,3.471873e-02
7.9095819164e-05,-4.835342e+03,3.446372e-02
7.9115823165e-05,-4.833739e+03,3.420713e-02
7.9135827165e-05,-4.832128e+03,3.394900e-02
7.9155831166e-05,-4.830509e+03,3.368938e-02
7.9175835167e-05,-4.828883e+03,3.342830e-02
7.9195839168e-05,-4.827249e+03,3.316581e-02
7.9215843169e-05,-4.825608e+03,3.290195e-02
7.9235847169e-05,-4.823958e+03,3.263677e-02
7.9255851170e-05,-4.822302e+03,3.237031e-02
7.9275855171e-05,-4.820637e+03,3.210262e-02
7.9295859172e-05,-4.818965e+03,3.183374e-02
7.9315863173e-05,-4.817286e+03,3.156373e-02
7.9335867173e-05,-4.815599e+03,3.129263e-02
7.9355871174e-05,-4.813904e+03,3.102049e-02
7.9375875175e-05,-4.812202e+03,3.074736e-02
7.9395879176e-05,-4.810492e+03,3.047329e-02
7.9415883177e-05,-4.808774e+03,3.019834e-02
7.9435887177e-05,-4.807049e+03,2.992255e-02
7.9455891178e-05,-4.805316e+03,2.964597e-02
7.9475895179e-05,-4.803576e+03,2.936866e-02
7.9495899180e-05,-4.801828e+03,2.909068e-02
7.9515903181e-05,-4.800072e+03,2.881208e-02
7.9535907181e-05,-4.798309e+03,2.853290e-02
7.9555911182e-05,-4.796538e+03,2.825321e-02
7.9575915183e-05,-4.794760e+03,2.797307e-02
7.9595919184e-05,-4.792974e+03,2.769252e-02
7.9615923185e-05,-4.791181e+03,2.741163e-02
7.9635927185e-05,-4.789380e+03,2.713045e-02
7.9655931186e-05,-4.787571e+03,2.684903e-02
7.9675935187e-05,-4.785755e+03,2.656744e-02
7.9695939188e-05,-4.783931e+03,2.628574e-02
7.9715943189e-05,-4.782100e+03,2.600397e-02
7.9735947189e-05,-4.780261e+03,2.572220e-02
7.9755951190e-05,-4.778415e+03,2.544049e-02
7.9775955191e-05,-4.776561e+03,2.515889e-02
7.9795959192e-05,-4.774700e+03,2.487747e-02
7.9815963193e-05,-4.772831e+03,2.459628e-02
7.9835967193e-05,-4.770954e+03,2.431537e-02
7.9855971194e-05,-4.769070e+03,2.403482e-02
7.9875975195e-05,-4.767178e+03,2.375467e-02
7.9895979196e-05,-4.765279e+03,2.347499e-02
7.9915983197e-05,-4.763373e+03,2.319582e-02
7.9935987197e-05,-4.761459e+03,2.291725e-02
7.9955991198e-05,-4.759537e+03,2.263930e-02
7.9975995199e-05,-4.757608e+03,2.236206e-02
7.9995999200e-05,-4.755671e+03,2.208557e-02
8.0016003201e-05,-4.753727e+03,2.180989e-02
8.0036007201e-05,-4.751775e+03,2.153508e-02
8.0056011202e-05,-4.749816e+03,2.126119e-02
8.0076015203e-05,-4.747849e+03,2.098829e-02
8.0096019204e-05,-4.745874e+03,2.071642e-02
8.0116023205e-05,-4.743893e+03,2.044564e-02
8.0136027205e-05,-4.741903e+03,2.017601e-02
8.0156031206e-05,-4.739907e+03,1.990758e-02
8.0176035207e-05,-4.737902e+03,1.964040e-02
8.0196039208e-05,-4.735891e+03,1.937453e-02
8.0216043209e-05,-4.733872e+03,1.911001e-02
8.0236047209e-05,-4.731845e+03,1.884691e-02
8.0256051210e-05,-4.729811e+03,1.858528e-02
8.0276055211e-05,-4.727769e+03,1.832515e-02
8.0296059212e-05,-4.725720e+03,1.806659e-02
8.0316063213e-05,-4.723663e+03,1.780963e-02
8.0336067213e-05,-4.721599e+03,1.755434e-02
8.0356071214e-05,-4.719528e+03,1.730075e-02
8.0376075215e-05,-4.717449e+03,1.704892e-02
8.0396079216e-05,-4.715362e+03,1.679888e-02
8.0416083217e-05,-4.713269e+03,1.655069e-02
8.0436087217e-05,-4.711167e+03,1.630438e-02
8.0456091218e-05,-4.709059e+03,1.606000e-02
8.0476095219e-05,-4.706942e+03,1.581759e-02
8.0496099220e-05,-4.704819e+03,1.557719e-02
8.0516103221e-05,-4.702688e+03,1.533884e-02
8.0536107221e-05,-4.700549e+03,1.510258e-02
8.0556111222e-05,-4.698403e+03,1.486845e-02
8.0576115223e-05,-4.696250e+03,1.463648e-02
8.0596119224e-05,-4.694089e+03,1.440670e-02
8.0616123225e-05,-4.691921e+03,1.417916e-02
8.0636127225e-05,-4.689746e+03,1.395388e-02
8.0656131226e-05,-4.687563e+03,1.373089e-02
8.0676135227e-05,-4.685372e+03,1.351024e-02
8.0696139228e-05,-4.683174e+03,1.329193e-02
8.0716143229e-05,-4.680969e+03,1.307601e-02
8.0736147229e-05,-4.678757e+03,1.286250e-02
8.0756151230e-05,-4.676537e+03,1.265143e-02
8.0776155231e-05,-4.674309e+03,1.244282e-02
8.0796159232e-05,-4.672075e+03,1.223669e-02
8.0816163233e-05,-4.669833e+03,1.203306e-02
8.0836167233e-05,-4.667583e+03,1.183196e-02
8.0856171234e-05,-4.665326e+03,1.163340e-02
8.0876175235e-05,-4.663062e+03,1.143740e-02
8.0896179236e-05,-4.660790e+03,1.124399e-02
8.0916183237e-05,-4.658511e+03,1.105316e-02
8.0936187237e-05,-4.656225e+03,1.086495e-02
8.0956191238e-05,-4.653931e+03,1.067935e-02
8.0976195239e-05,-4.651630e+03,1.049639e-02
8.0996199240e-05,-4.649322e+03,1.031607e-02
8.1016203241e-05,-4.647006e+03,1.013840e-02
8.1036207241e-05,-4.644683e+03,9.963385e-03
8.1056211242e-05,-4.642353e+03,9.791038e-03
8.1076215243e-05,-4.640015e+03,9.621361e-03
8.1096219244e-05,-4.637670e+03,9.454358e-03
8.1116223245e-05,-4.635317e+03,9.290031e-03
8.1136227245e-05,-4.632958e+03,9.128382e-03
8.1156231246e-05,-4.630591e+03,8.969410e-03
8.1176235247e-05,-4.628216e+03,8.813115e-03
8.1196239248e-05,-4.625835e+03,8.659494e-03
8.1216243249e-05,-4.623446e+03,8.508544e-03
8.1236247249e-05,-4.621049e+03,8.360260e-03
8.1256251250e-05,-4.618646e+03,8.214636e-03
8.1276255251e-05,-4.616235e+03,8.071665e-03
8.1296259252e-05,-4.613817e+03,7.931340e-03
8.1316263253e-05,-4.611391e+03,7.793651e-03
8.1336267253e-05,-4.608958e+03,7.658588e-03
8.1356271254e-05,-4.606518e+03,7.526139e-03
8.1376275255e-05,-4.604071e+03,7.396293e-03
8.1396279256e-05,-4.601617e+03,7.269036e-03
8.1416283257e-05,-4.599155e+03,7.144353e-03
8.1436287257e-05,-4.596686e+03,7.022231e-03
8.1456291258e-05,-4.594209e+03,6.902651e-03
8.1476295259e-05,-4.591726e+03,6.785598e-03
8.1496299260e-05,-4.589235e+03,6.671053e-03
8.1516303261e-05,-4.586737e+03,6.558997e-03
8.1536307261e-05,-4.584231e+03,6.449410e-03
8.1556311262e-05,-4.581719e+03,6.342273e-03
8.1576315263e-05,-4.579199e+03,6.237564e-03
8.1596319264e-05,-4.576672e+03,6.135260e-03
8.1616323265e-05,-4.574137e+03,6.035340e-03
8.1636327265e-05,-4.571596e+03,5.937779e-03
8.1656331266e-05,-4.569047e+03,5.842553e-03
8.1676335267e-05,-4.566491e+03,5.749638e-03
8.1696339268e-05,-4.563928e+03,5.659008e-03
8.1716343269e-05,-4.561357e+03,5.570637e-03
8.1736347269e-05,-4.558780e+03,5.484499e-03
8.1756351270e-05,-4.556195e+03,5.400567e-03
8.1776355271e-05,-4.553603e+03,5.318812e-03
8.1796359272e-05,-4.551004e+03,5.239207e-03
8.1816363273e-05,-4.548397e+03,5.161724e-03
8.1836367273e-05,-4.545784e+03,5.086334e-03
8.1856371274e-05,-4.543163e+03,5.013007e-03
8.1876375275e-05,-4.540535e+03,4.941714e-03
8.1896379276e-05,-4.537900e+03,4.872424e-03
8.1916383277e-05,-4.535258e+03,4.805108e-03
8.1936387277e-05,-4.532608e+03,4.739736e-03
8.1956391278e-05,-4.529951e+03,4.676275e-03
8.1976395279e-05,-4.527288e+03,4.614696e-03
8.1996399280e-05,-4.524617e+03,4.554967e-03
8.2016403281e-05,-4.521939e+03,4.497057e-03
8.2036407281e-05,-4.519254e+03,4.440934e-03
8.2056411282e-05,-4.516561e+03,4.386568e-03
8.2076415283e-05,-4.513862e+03,4.333926e-03
8.2096419284e-05,-4.511155e+03,4.282976e-03
8.2116423285e-05,-4.508441e+03,4.233687e-03
8.2136427285e-05,-4.505720e+03,4.186028e-03
8.2156431286e-05,-4.502992e+03,4.139966e-03
8.2176435287e-05,-4.500257e+03,4.095470e-03
8.2196439288e-05,-4.497515e+03,4.052509e-03
8.2216443289e-05,-4.494766e+03,4.011050e-03
8.2236447289e-05,-4.492009e+03,3.971063e-03
8.2256451290e-05,-4.489246e+03,3.932516e-03
8.2276455291e-05,-4.486475e+03,3.895377e-03
8.2296459292e-05,-4.483698e+03,3.859617e-03
8.2316463293e-05,-4.480913e+03,3.825205e-03
8.2336467293e-05,-4.478121e+03,3.792108e-03
8.2356471294e-05,-4.475322e+03,3.760299e-03
8.2376475295e-05,-4.472516e+03,3.729745e-03
8.2396479296e-05,-4.469703e+03,3.700418e-03
8.2416483297e-05,-4.466883e+03,3.672288e-03
8.2436487297e-05,-4.464056e+03,3.645326e-03
8.2456491298e-05,-4.461221e+03,3.619502e-03
8.2476495299e-05,-4.458380e+03,3.594788e-03
8.2496499300e-05,-4.455532e+03,3.571155e-03
8.2516503301e-05,-4.452676e+03,3.548576e-03
8.2536507301e-05,-4.449814e+03,3.527022e-03
8.2556511302e-05,-4.446945e+03,3.506467e-03
8.2576515303e-05,-4.444068e+03,3.486883e-03
8.2596519304e-05,-4.441185e+03,3.468245e-03
8.2616523305e-05,-4.438294e+03,3.450525e-03
8.2636527305e-05,-4.435397e+03,3.433698e-03
8.2656531306e-05,-4.432492e+03,3.417738e-03
8.2676535307e-05,-4.429581e+03,3.402622e-03
8.2696539308e-05,-4.426662e+03,3.388323e-03
8.2716543309e-05,-4.423737e+03,3.374818e-03
8.2736547309e-05,-4.420804e+03,3.362083e-03
8.2756551310e-05,-4.417865e+03,3.350095e-03
8.2776555311e-05,-4.414918e+03,3.338831e-03
8.2796559312e-05,-4.411965e+03,3.328268e-03
8.2816563313e-05,-4.409004e+03,3.318385e-03
8.2836567313e-05,-4.406037e+03,3.309160e-03
8.2856571314e-05,-4.403063e+03,3.300572e-03
8.2876575315e-05,-4.400081e+03,3.292601e-03
8.2896579316e-05,-4.397093e+03,3.285225e-03
8.2916583317e-05,-4.394098e+03,3.278426e-03
8.2936587317e-05,-4.391096e+03,3.272184e-03
8.2956591318e-05,-4.388087e+03,3.266479e-03
8.2976595319e-05,-4.385071e+03,3.261295e-03
8.2996599320e-05,-4.382048e+03,3.256612e-03
8.3016603321e-05,-4.379018e+03,3.252413e-03
8.3036607321e-05,-4.375981e+03,3.248682e-03
8.3056611322e-05,-4.372938e+03,3.245400e-03
8.3076615323e-05,-4.369887e+03,3.242553e-03
8.3096619324e-05,-4.366830e+03,3.240123e-03
8.3116623325e-05,-4.363765e+03,3.238097e-03
8.3136627325e-05,-4.360694e+03,3.236458e-03
8.3156631326e-05,-4.357616e+03,3.235192e-03
8.3176635327e-05,-4.354531e+03,3.234286e-03
8.3196639328e-05,-4.351439e+03,3.233724e-03
8.3216643329e-05,-4.348340e+03,3.233495e-03
8.3236647329e-05,-4.345234e+03,3.233584e-03
8.3256651330e-05,-4.342122e+03,3.233979e-03
8.3276655331e-05,-4.339003e+03,3.234668e-03
8.3296659332e-05,-4.335876e+03,3.235640e-03
8.3316663333e-05,-4.332743e+03,3.236882e-03
8.3336667333e-05,-4.329603e+03,3.238383e-03
8.3356671334e-05,-4.326456e+03,3.240133e-03
8.3376675335e-05,-4.323303e+03,3.242122e-03
8.3396679336e-05,-4.320142e+03,3.244338e-03
8.3416683337e-05,-4.316975e+03,3.246774e-03
8.3436687337e-05,-4.313801e+03,3.249418e-03
8.3456691338e-05,-4.310620e+03,3.252262e-03
8.3476695339e-05,-4.307432e+03,3.255297e-03
8.3496699340e-05,-4.304238e+03,3.258514e-03
8.3516703341e-05,-4.301037e+03,3.261907e-03
8.3536707341e-05,-4.297828e+03,3.265465e-03
8.3556711342e-05,-4.294614e+03,3.269183e-03
8.3576715343e-05,-4.291392e+03,3.273052e-03
8.3596719344e-05,-4.288163e+03,3.277066e-03
8.3616723345e-05,-4.284928e+03,3.281217e-03
8.3636727345e-05,-4.281686e+03,3.285500e-03
8.3656731346e-05,-4.278437e+03,3.289908e-03
8.3676735347e-05,-4.275182e+03,3.294434e-03
8.3696739348e-05,-4.271920e+03,3.299074e-03
8.3716743349e-05,-4.268651e+03,3.303820e-03
8.3736747349e-05,-4.265375e+03,3.308670e-03
8.3756751350e-05,-4.262092e+03,3.313615e-03
8.3776755351e-05,-4.258803e+03,3.318653e-03
8.3796759352e-05,-4.255507e+03,3.323779e-03
8.3816763353e-05,-4.252204e+03,3.328987e-03
8.3836767353e-05,-4.248895e+03,3.334273e-03
8.3856771354e-05,-4.245579e+03,3.339634e-03
8.3876775355e-05,-4.242256e+03,3.345064e-03
